instructs.started,instructs.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,trial.started,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,feedback.started,feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,targetX,cueOri,congr,corrAns,finish.started,valid_av,invalid_av,trials.order,rt_zscore
,,555,1,2025-12-19,posner,2023.2.2,MacIntel,125.0,40.5243,42.098,-0.279440269,-0.006091772,1.0,0.0,0.0,0.5666,target,42.098,43.0979,0.0,13.0,13.0,2.0,1.0,-0.35,0.0,1.0,left,,,,,0.3682798650220657
,,66666,1,2025-12-15,posner,2023.2.2,Win32,60.24096386,7.6524,9.9684,-0.315220449,0.012091038,1.0,0.0,0.0,1.3002,target,9.9684,10.9689,0.0,1.0,1.0,8.0,1.0,-0.35,180.0,0.0,left,,,,,2.0381889508036117
,,66666,1,2025-12-15,posner,2023.2.2,Win32,60.24096386,10.9694,13.0516,-0.294736859,0.000711238,1.0,0.0,0.0,1.0666,target,13.0517,14.0519,0.0,2.0,2.0,12.0,1.0,-0.35,180.0,0.0,left,,,,,1.2718978993084122
,,66666,1,2025-12-15,posner,2023.2.2,Win32,60.24096386,14.0529,16.1518,0.399431079,0.038264572,1.0,0.0,0.0,1.083,target,16.1518,17.1519,0.0,3.0,3.0,7.0,1.0,0.35,180.0,1.0,right,,,,,1.325695729978452
,,66666,1,2025-12-15,posner,2023.2.2,Win32,60.24096386,17.1529,19.1525,-0.319772387,-0.025462296,1.0,0.0,0.0,0.9837,target,19.1525,20.152,0.0,4.0,4.0,4.0,1.0,-0.35,0.0,1.0,left,,,,,0.9999564259824192
,,66666,1,2025-12-15,posner,2023.2.2,Win32,60.24096386,20.1524,21.786,-0.319772387,-0.025462296,1.0,0.0,0.0,0.617,target,21.786,22.7858,0.0,5.0,5.0,0.0,1.0,-0.35,0.0,1.0,left,,,,,0.20294994637755354
,,66666,1,2025-12-15,posner,2023.2.2,Win32,60.24096386,22.7862,24.969,0.304978698,0.028022734,1.0,0.0,0.0,1.1666,target,24.9691,25.9691,0.0,6.0,6.0,13.0,1.0,0.35,0.0,0.0,right,,,,,1.5999334521745083
,,66666,1,2025-12-15,posner,2023.2.2,Win32,60.24096386,25.9695,27.5693,0.304978698,0.028022734,1.0,0.0,0.0,0.5837,target,27.5694,28.569,0.0,7.0,7.0,1.0,1.0,0.35,180.0,1.0,right,,,,,0.31218578548196335
,,66666,1,2025-12-15,posner,2023.2.2,Win32,60.24096386,28.5696,30.1029,0.304978698,0.028022734,1.0,0.0,0.0,0.5167,target,30.1029,31.1025,0.0,8.0,8.0,5.0,1.0,0.35,180.0,1.0,right,,,,,0.5319696059022473
,,66666,1,2025-12-15,posner,2023.2.2,Win32,60.24096386,31.1029,32.7698,0.304978698,0.028022734,1.0,0.0,0.0,0.6502,target,32.7698,33.7693,0.0,9.0,9.0,3.0,1.0,0.35,180.0,1.0,right,,,,,0.09404214282600977
,,66666,1,2025-12-15,posner,2023.2.2,Win32,60.24096386,37.42,39.4529,-0.367567559,-0.002702694,1.0,0.0,0.0,1.0325,target,39.4529,40.4531,0.0,11.0,11.0,6.0,1.0,-0.35,0.0,1.0,left,,,,,1.1600377757810736
,,66666,1,2025-12-15,posner,2023.2.2,Win32,60.24096386,40.4535,42.6534,0.323186362,-0.014082495,1.0,0.0,0.0,1.1832,target,42.6535,43.6431,0.0,12.0,12.0,9.0,1.0,0.35,0.0,0.0,right,,,,,1.65438735395028
,,6,1,2025-12-19,posner,2023.2.2,MacIntel,59.88023952,8.1265,9.9754,0.365042689,-0.038052263,1.0,0.0,0.0,0.8327,target,9.9755,10.9758,0.0,1.0,1.0,7.0,1.0,0.35,180.0,1.0,right,,,,,0.5046227411546147
,,6,1,2025-12-19,posner,2023.2.2,MacIntel,59.88023952,10.9761,12.4753,-0.343957228,0.002927097,1.0,0.0,0.0,0.4828,target,12.4754,13.4761,0.0,2.0,2.0,8.0,1.0,-0.35,180.0,0.0,left,,,,,0.6431736583238538
,,6,1,2025-12-19,posner,2023.2.2,MacIntel,59.88023952,13.4769,15.0586,0.307220864,0.005626243,1.0,0.0,0.0,0.566,target,15.0586,16.0593,0.0,3.0,3.0,11.0,1.0,0.35,0.0,0.0,right,,,,,0.37024807833926243
,,6,1,2025-12-19,posner,2023.2.2,MacIntel,59.88023952,16.0601,17.592,-0.308200017,-0.013998259,1.0,0.0,0.0,0.5172,target,17.592,18.5919,0.0,4.0,4.0,10.0,1.0,-0.35,180.0,0.0,left,,,,,0.530329428137917
,,6,1,2025-12-19,posner,2023.2.2,MacIntel,59.88023952,18.5921,20.1251,0.416150323,-0.028887599,1.0,0.0,0.0,0.5161,target,20.1252,21.1251,0.0,5.0,5.0,3.0,1.0,0.35,180.0,1.0,right,,,,,0.5339378192194439
,,777,1,2025-12-16,posner,2023.2.2,Win32,59.52380952,15.7994,17.4986,-0.402535658,0.037770702,1.0,0.0,0.0,0.6826,target,17.4987,18.4991,0.0,1.0,1.0,4.0,1.0,-0.35,0.0,1.0,left,,,,,0.012241376302605161
,,777,1,2025-12-16,posner,2023.2.2,Win32,59.52380952,18.4997,20.1485,0.326465927,-0.008716323,1.0,0.0,0.0,0.6335,target,20.1486,21.148,0.0,2.0,2.0,11.0,1.0,0.35,0.0,0.0,right,,,,,0.1488240801546479
,,7,1,2025-12-18,posner,2023.2.2,Win32,59.88023952,3.4289,4.928,-0.308254963,-0.030825496,1.0,0.0,0.0,0.4833,target,4.928,5.928,0.0,0.0,0.0,12.0,1.0,-0.35,180.0,0.0,left,,,,,0.6415334805595233
,,7,1,2025-12-18,posner,2023.2.2,Win32,59.88023952,5.9281,7.3113,0.322884013,-0.031870428,1.0,0.0,0.0,0.3667,target,7.3113,8.3111,0.0,1.0,1.0,1.0,1.0,0.35,180.0,1.0,right,,,,,1.0240229352013908
,,7,1,2025-12-18,posner,2023.2.2,Win32,59.88023952,8.3112,10.078,0.276907001,-0.005747126,1.0,0.0,0.0,0.7666,target,10.078,11.0778,0.0,2.0,2.0,9.0,1.0,0.35,0.0,0.0,right,,,,,0.28779124071012535
,,7,1,2025-12-18,posner,2023.2.2,Win32,59.88023952,11.0779,12.578,-0.312434692,-0.02246604,1.0,0.0,0.0,0.4833,target,12.578,13.5778,0.0,3.0,3.0,10.0,1.0,-0.35,180.0,0.0,left,,,,,0.6415334805595233
,,7,1,2025-12-18,posner,2023.2.2,Win32,59.88023952,13.578,14.9946,-0.304075235,-0.026645768,1.0,0.0,0.0,0.4165,target,14.9946,15.9947,0.0,4.0,4.0,2.0,1.0,-0.35,0.0,1.0,left,,,,,0.8606612298740752
,,7,1,2025-12-18,posner,2023.2.2,Win32,59.88023952,15.9948,17.5944,-0.34691745,-0.025600836,1.0,0.0,0.0,0.5831,target,17.5944,18.5948,0.0,5.0,5.0,8.0,1.0,-0.35,180.0,0.0,left,,,,,0.31415399879916006
,,7,1,2025-12-18,posner,2023.2.2,Win32,59.88023952,18.5949,20.2945,0.373040752,0.008881923,1.0,0.0,0.0,0.6832,target,20.2945,21.2946,0.0,6.0,6.0,3.0,1.0,0.35,180.0,1.0,right,,,,,0.014209589619801882
,,7,1,2025-12-18,posner,2023.2.2,Win32,59.88023952,21.2948,22.6779,0.399164054,-0.007836991,1.0,0.0,0.0,0.3667,target,22.6779,23.6779,0.0,7.0,7.0,5.0,1.0,0.35,180.0,1.0,right,,,,,1.0240229352013908
,,7,1,2025-12-18,posner,2023.2.2,Win32,59.88023952,23.678,25.6945,0.31138976,-0.016196447,1.0,0.0,0.0,1.0,target,25.6945,26.6946,0.0,8.0,8.0,13.0,1.0,0.35,0.0,0.0,right,,,,,1.0534262210995926
,,7,1,2025-12-18,posner,2023.2.2,Win32,59.88023952,26.6948,28.028,-0.307210031,-0.023510972,1.0,0.0,0.0,0.3168,target,28.028,29.0279,0.0,9.0,9.0,0.0,1.0,-0.35,0.0,1.0,left,,,,,1.1877126760815724
,,7,1,2025-12-18,posner,2023.2.2,Win32,59.88023952,29.028,30.5112,0.294670846,-0.001567398,1.0,0.0,0.0,0.4665,target,30.5112,31.5112,0.0,10.0,10.0,7.0,1.0,0.35,180.0,1.0,right,,,,,0.6966434534410273
,,7,1,2025-12-18,posner,2023.2.2,Win32,59.88023952,31.5113,32.8778,-0.268547544,-0.024555904,1.0,0.0,0.0,0.3499,target,32.8778,33.8776,0.0,11.0,11.0,4.0,1.0,-0.35,0.0,1.0,left,,,,,1.0791329080828949
,,7,1,2025-12-18,posner,2023.2.2,Win32,59.88023952,33.8777,35.6279,0.352142111,-0.008881923,1.0,0.0,0.0,0.75,target,35.628,36.6277,0.0,12.0,12.0,11.0,1.0,0.35,0.0,0.0,right,,,,,0.23333733893435366
,,7,1,2025-12-18,posner,2023.2.2,Win32,59.88023952,36.6278,38.1613,-0.293625914,-0.031870428,1.0,0.0,0.0,0.5333,target,38.1613,39.1611,0.0,13.0,13.0,6.0,1.0,-0.35,0.0,1.0,left,,,,,0.47751570412647554
,,7,1,2025-12-22,posner,2023.2.2,Win32,60.24096386,7.3092,8.8568,0.301985371,-0.004702194,1.0,0.0,0.0,0.5333,target,8.8569,9.8568,0.0,0.0,0.0,5.0,1.0,0.35,180.0,1.0,right,,,,,0.47751570412647554
,,7,1,2025-12-22,posner,2023.2.2,Win32,60.24096386,9.857,11.3731,-0.299895507,-0.031870428,1.0,0.0,0.0,0.4999,target,11.3731,12.3733,0.0,1.0,1.0,10.0,1.0,-0.35,180.0,0.0,left,,,,,0.5870795787837514
,,7,1,2025-12-22,posner,2023.2.2,Win32,60.24096386,12.3734,13.9231,0.396029258,0.031870428,1.0,0.0,0.0,0.5332,target,13.9231,14.9231,0.0,2.0,2.0,7.0,1.0,0.35,180.0,1.0,right,,,,,0.47784373967934163
,,7,1,2025-12-22,posner,2023.2.2,Win32,60.24096386,14.9233,16.4398,0.428422153,-0.018286311,1.0,0.0,0.0,0.5003,target,16.4399,17.4399,0.0,3.0,3.0,1.0,1.0,0.35,180.0,1.0,right,,,,,0.5857674365722872
,,7,1,2025-12-22,posner,2023.2.2,Win32,60.24096386,17.44,19.1732,-0.306165099,-0.003657262,1.0,0.0,0.0,0.7169,target,19.1733,20.1732,0.0,4.0,4.0,12.0,1.0,-0.35,180.0,0.0,left,,,,,0.12475757093567595
,,7,1,2025-12-22,posner,2023.2.2,Win32,60.24096386,20.1733,21.5731,-0.32183908,-0.021421108,1.0,0.0,0.0,0.3834,target,21.5731,22.5732,0.0,5.0,5.0,0.0,1.0,-0.35,0.0,1.0,left,,,,,0.9692409978727528
,,7,1,2025-12-22,posner,2023.2.2,Win32,60.24096386,22.5733,24.0898,-0.314524556,-0.026645768,1.0,0.0,0.0,0.5,target,24.0899,25.0897,0.0,6.0,6.0,8.0,1.0,-0.35,180.0,0.0,left,,,,,0.5867515432308854
,,7,1,2025-12-22,posner,2023.2.2,Win32,60.24096386,25.0898,26.8732,0.309299896,-0.035005225,1.0,0.0,0.0,0.7667,target,26.8732,27.8731,0.0,7.0,7.0,11.0,1.0,0.35,0.0,0.0,right,,,,,0.2881192762629918
,,7,1,2025-12-22,posner,2023.2.2,Win32,60.24096386,27.8732,29.5231,0.417972832,-0.009926855,1.0,0.0,0.0,0.6335,target,29.5231,30.523,0.0,8.0,8.0,13.0,1.0,0.35,0.0,0.0,right,,,,,0.1488240801546479
,,7,1,2025-12-22,posner,2023.2.2,Win32,60.24096386,30.5231,32.6898,0.421107628,-0.014106583,1.0,0.0,0.0,1.15,target,32.6898,33.6899,0.0,9.0,9.0,9.0,1.0,0.35,0.0,0.0,right,,,,,1.5454795503987357
,,7,1,2025-12-22,posner,2023.2.2,Win32,60.24096386,33.69,35.1231,-0.251828631,-0.017241379,1.0,0.0,0.0,0.4166,target,35.1231,36.1231,0.0,10.0,10.0,6.0,1.0,-0.35,0.0,1.0,left,,,,,0.860333194321209
,,7,1,2025-12-22,posner,2023.2.2,Win32,60.24096386,36.1232,37.7564,-0.34169279,-0.017241379,1.0,0.0,0.0,0.6167,target,37.7564,38.7564,0.0,11.0,11.0,2.0,1.0,-0.35,0.0,1.0,left,,,,,0.20393405303615172
,,7,1,2025-12-22,posner,2023.2.2,Win32,60.24096386,38.7565,40.3398,-0.337513062,-0.015151515,1.0,0.0,0.0,0.5667,target,40.3398,41.3397,0.0,12.0,12.0,4.0,1.0,-0.35,0.0,1.0,left,,,,,0.3679518294691997
,,7,1,2025-12-22,posner,2023.2.2,Win32,60.24096386,41.3398,42.7064,0.381400209,-0.006792059,1.0,0.0,0.0,0.3499,target,42.7065,43.7063,0.0,13.0,13.0,3.0,1.0,0.35,180.0,1.0,right,,,,,1.0791329080828949
,,999,1,2025-12-16,posner,2023.2.2,Win32,60.24096386,7.7002,9.8662,-0.300961538,-0.010576923,1.0,0.0,0.0,1.151,target,9.8663,10.8671,0.0,0.0,0.0,12.0,1.0,-0.35,180.0,0.0,left,,,,,1.548759905927397
,,999,1,2025-12-16,posner,2023.2.2,Win32,60.24096386,10.8674,12.3846,0.285576923,0.006730769,1.0,0.0,0.0,0.517,target,12.3847,13.3855,0.0,1.0,1.0,3.0,1.0,0.35,180.0,1.0,right,,,,,0.5309854992436491
,,999,1,2025-12-16,posner,2023.2.2,Win32,60.24096386,13.3857,14.937,0.370192308,-0.014423077,1.0,0.0,0.0,0.5507,target,14.937,15.9376,0.0,2.0,2.0,1.0,1.0,0.35,180.0,1.0,right,,,,,0.420437517927775
,,999,1,2025-12-16,posner,2023.2.2,Win32,60.24096386,15.9379,17.8226,0.420192308,0.022115385,1.0,0.0,0.0,0.8841,target,17.8226,18.8234,0.0,3.0,3.0,7.0,1.0,0.35,180.0,1.0,right,,,,,0.6732330153277879
,,999,1,2025-12-16,posner,2023.2.2,Win32,60.24096386,18.8236,20.3414,0.421153846,0.013461538,1.0,0.0,0.0,0.5171,target,20.3414,21.3422,0.0,4.0,4.0,13.0,1.0,0.35,0.0,0.0,right,,,,,0.530657463690783
,,999,1,2025-12-16,posner,2023.2.2,Win32,60.24096386,21.3424,22.86,0.317307692,0.014423077,1.0,0.0,0.0,0.517,target,22.8601,23.8608,0.0,5.0,5.0,5.0,1.0,0.35,180.0,1.0,right,,,,,0.5309854992436491
,,999,1,2025-12-16,posner,2023.2.2,Win32,60.24096386,23.8611,25.4288,-0.356730769,0.028846154,1.0,0.0,0.0,0.5671,target,25.4288,26.4299,0.0,6.0,6.0,10.0,1.0,-0.35,180.0,0.0,left,,,,,0.36663968725773505
,,999,1,2025-12-16,posner,2023.2.2,Win32,60.24096386,26.43,27.9811,-0.361538462,-0.007692308,1.0,0.0,0.0,0.5505,target,27.9811,28.9817,0.0,7.0,7.0,4.0,1.0,-0.35,0.0,1.0,left,,,,,0.42109358903350713
,,999,1,2025-12-16,posner,2023.2.2,Win32,60.24096386,28.9819,30.8,-0.3625,0.0375,1.0,0.0,0.0,0.8173,target,30.8,31.8007,0.0,8.0,8.0,6.0,1.0,-0.35,0.0,1.0,left,,,,,0.4541052660132361
,,999,1,2025-12-16,posner,2023.2.2,Win32,60.24096386,31.8009,33.3854,0.320192308,-0.069230769,1.0,0.0,0.0,0.5837,target,33.3854,34.3863,0.0,9.0,9.0,9.0,1.0,0.35,0.0,0.0,right,,,,,0.31218578548196335
,,999,1,2025-12-16,posner,2023.2.2,Win32,60.24096386,34.3865,35.9709,0.301923077,-0.017307692,1.0,0.0,0.0,0.5838,target,35.9709,36.9717,0.0,10.0,10.0,11.0,1.0,0.35,0.0,0.0,right,,,,,0.3118577499290973
,,999,1,2025-12-16,posner,2023.2.2,Win32,60.24096386,36.9719,38.5066,-0.264423077,-0.004807692,1.0,0.0,0.0,0.5339,target,38.5066,39.5072,0.0,11.0,11.0,0.0,1.0,-0.35,0.0,1.0,left,,,,,0.47554749080927883
,,999,1,2025-12-16,posner,2023.2.2,Win32,60.24096386,39.5074,41.1585,-0.300961538,0.010576923,1.0,0.0,0.0,0.6504,target,41.1585,42.1594,0.0,12.0,12.0,8.0,1.0,-0.35,180.0,0.0,left,,,,,0.09338607172027764
,,999,1,2025-12-16,posner,2023.2.2,Win32,60.24096386,42.1596,43.9777,-0.265384615,-0.025,1.0,0.0,0.0,0.8175,target,43.9777,44.9783,0.0,13.0,13.0,2.0,1.0,-0.35,0.0,1.0,left,,,,,0.4547613371189682
,,999,1,2025-12-21,posner,2023.2.2,MacIntel,59.52380952,9.2372,11.0226,0.26371774,-0.022082223,1.0,0.0,0.0,0.7701,target,11.0226,12.0197,0.0,1.0,1.0,11.0,1.0,0.35,0.0,0.0,right,,,,,0.2992724850604389
,,999,1,2025-12-21,posner,2023.2.2,MacIntel,59.52380952,12.02,13.6421,0.327066307,-0.018466275,1.0,0.0,0.0,0.6195,target,13.6422,14.6448,0.0,2.0,2.0,5.0,1.0,0.35,180.0,1.0,right,,,,,0.19474905755590097
,,999,1,2025-12-21,posner,2023.2.2,MacIntel,59.52380952,14.6451,16.3285,-0.366571341,0.0119063,1.0,0.0,0.0,0.6829,target,16.3285,17.3293,0.0,3.0,3.0,8.0,1.0,-0.35,180.0,0.0,left,,,,,0.01322548296120334
,,999,1,2025-12-21,posner,2023.2.2,MacIntel,59.52380952,17.3296,19.0634,0.344993814,0.008491768,1.0,0.0,0.0,0.7165,target,19.0635,20.0641,0.0,4.0,4.0,7.0,1.0,0.35,180.0,1.0,right,,,,,0.12344542872421171
,,999,1,2025-12-21,posner,2023.2.2,MacIntel,59.52380952,20.0643,21.5968,0.32354606,0.003741396,1.0,0.0,0.0,0.5161,target,21.5969,22.5971,0.0,5.0,5.0,3.0,1.0,0.35,180.0,1.0,right,,,,,0.5339378192194439
,,999,1,2025-12-21,posner,2023.2.2,MacIntel,59.52380952,22.5972,24.0826,0.322889132,0.003741396,1.0,0.0,0.0,0.4842,target,24.0827,25.0822,0.0,6.0,6.0,1.0,1.0,0.35,180.0,1.0,right,,,,,0.6385811605837284
,,999,1,2025-12-21,posner,2023.2.2,MacIntel,59.52380952,25.0824,26.9842,-0.311842361,0.004317437,1.0,0.0,0.0,0.9004,target,26.9842,27.9832,0.0,7.0,7.0,6.0,1.0,-0.35,0.0,1.0,left,,,,,0.7267028104449614
,,999,1,2025-12-21,posner,2023.2.2,MacIntel,59.52380952,27.9834,29.6865,-0.284858778,0.008087869,1.0,0.0,0.0,0.6865,target,29.6865,30.6831,0.0,8.0,8.0,12.0,1.0,-0.35,180.0,0.0,left,,,,,0.02503476286438294
,,999,1,2025-12-21,posner,2023.2.2,MacIntel,59.52380952,30.6833,32.3373,-0.334059395,0.008814069,1.0,0.0,0.0,0.6538,target,32.3373,33.3347,0.0,9.0,9.0,4.0,1.0,-0.35,0.0,1.0,left,,,,,0.08223286292283016
,,999,1,2025-12-21,posner,2023.2.2,MacIntel,59.52380952,33.335,34.9553,-0.320050049,0.009920879,1.0,0.0,0.0,0.6184,target,34.9553,35.9579,0.0,10.0,10.0,0.0,1.0,-0.35,0.0,1.0,left,,,,,0.19835744863742835
,,999,1,2025-12-21,posner,2023.2.2,MacIntel,59.52380952,35.9581,37.8583,0.315609475,-0.009305313,1.0,0.0,0.0,0.8842,target,37.8584,38.8579,0.0,11.0,11.0,9.0,1.0,0.35,0.0,0.0,right,,,,,0.6735610508806539
,,999,1,2025-12-21,posner,2023.2.2,MacIntel,59.52380952,38.858,40.6708,-0.288001436,0.002680806,1.0,0.0,0.0,0.8011,target,40.6709,41.6729,0.0,12.0,12.0,10.0,1.0,-0.35,180.0,0.0,left,,,,,0.40096350644892864
,,999,1,2025-12-21,posner,2023.2.2,MacIntel,59.52380952,41.673,43.3447,0.29074233,-0.016516528,1.0,0.0,0.0,0.6571,target,43.3448,44.3474,0.0,13.0,13.0,13.0,1.0,0.35,0.0,0.0,right,,,,,0.07140768967824912
,,99,1,2025-12-15,posner,2023.2.2,MacIntel,29.94011976,13.6575,15.4505,0.34818308,0.014292934,1.0,0.0,0.0,0.7666,target,15.4509,16.4509,0.0,0.0,0.0,11.0,1.0,0.35,0.0,0.0,right,,,,,0.28779124071012535
,,99,1,2025-12-15,posner,2023.2.2,MacIntel,29.94011976,16.4519,18.1834,-0.278834293,-0.038141619,1.0,0.0,0.0,0.6996,target,18.1837,19.1841,0.0,1.0,1.0,6.0,1.0,-0.35,0.0,1.0,left,,,,,0.06800742028984147
,,99,1,2025-12-15,posner,2023.2.2,MacIntel,29.94011976,19.1846,20.917,-0.284732216,-0.021051775,1.0,0.0,0.0,0.7006,target,20.9172,21.917,0.0,2.0,2.0,4.0,1.0,-0.35,0.0,1.0,left,,,,,0.07128777581850243
,,99,1,2025-12-15,posner,2023.2.2,MacIntel,29.94011976,21.9177,23.65,0.289610746,-0.042707477,1.0,0.0,0.0,0.6994,target,23.6502,24.6505,0.0,3.0,3.0,5.0,1.0,0.35,180.0,1.0,right,,,,,0.06735134918410934
,,aaaaa,1,2025-12-16,posner,2023.2.2,MacIntel,59.52380952,10.8628,12.4941,0.402529523,-0.057243131,1.0,0.0,0.0,0.6161,target,12.4943,13.4948,0.0,1.0,1.0,7.0,1.0,0.35,180.0,1.0,right,,,,,0.20590226635334843
,,aaaaa,1,2025-12-16,posner,2023.2.2,MacIntel,59.52380952,13.4954,15.4944,-0.277218228,0.015996546,1.0,0.0,0.0,0.983,target,15.4947,16.4941,0.0,2.0,2.0,8.0,1.0,-0.35,180.0,0.0,left,,,,,0.9976601771123564
,,aaaaa,1,2025-12-16,posner,2023.2.2,MacIntel,59.52380952,16.4945,18.8609,-0.285035749,0.019686897,1.0,0.0,0.0,1.3659,target,18.861,19.8616,0.0,3.0,3.0,2.0,1.0,-0.35,0.0,1.0,left,,,,,2.2537083090366363
,,aaaaa,1,2025-12-16,posner,2023.2.2,MacIntel,59.52380952,19.8623,21.8114,-0.373403358,-0.000717987,1.0,0.0,0.0,0.9332,target,21.8115,22.8116,0.0,4.0,4.0,0.0,1.0,-0.35,0.0,1.0,left,,,,,0.8342984717850409
,,aaaaa,1,2025-12-16,posner,2023.2.2,MacIntel,59.52380952,22.8123,24.8609,0.32206479,0.002103752,1.0,0.0,0.0,1.0328,target,24.861,25.8618,0.0,5.0,5.0,11.0,1.0,0.35,0.0,0.0,right,,,,,1.1610218824396719
,,aaaaa,1,2025-12-16,posner,2023.2.2,MacIntel,59.52380952,25.8623,27.6293,-0.390263496,-0.000974052,1.0,0.0,0.0,0.7512,target,27.6295,28.6279,0.0,6.0,6.0,12.0,1.0,-0.35,180.0,0.0,left,,,,,0.23727376556874674
,,aaaaa,1,2025-12-16,posner,2023.2.2,MacIntel,59.52380952,28.6283,30.3777,0.317862307,-0.004784905,1.0,0.0,0.0,0.7329,target,30.3778,31.3782,0.0,7.0,7.0,9.0,1.0,0.35,0.0,0.0,right,,,,,0.17724325939425128
,,aaaaa,1,2025-12-16,posner,2023.2.2,MacIntel,59.52380952,36.7954,38.4273,0.258023377,0.008650988,1.0,0.0,0.0,0.616,target,38.4274,39.4281,0.0,9.0,9.0,1.0,1.0,0.35,180.0,1.0,right,,,,,0.2062303019062145
,,aaaaa,1,2025-12-16,posner,2023.2.2,MacIntel,59.52380952,39.4287,41.0276,0.302774542,0.021599855,1.0,0.0,0.0,0.5832,target,41.0277,42.0281,0.0,10.0,10.0,3.0,1.0,0.35,180.0,1.0,right,,,,,0.31382596324629364
,,aaaaa,1,2025-12-16,posner,2023.2.2,MacIntel,59.52380952,42.0286,43.5944,0.264460154,-0.002726342,1.0,0.0,0.0,0.5497,target,43.5945,44.5948,0.0,11.0,11.0,5.0,1.0,0.35,180.0,1.0,right,,,,,0.42371787345643597
,,aaaaa,1,2025-12-16,posner,2023.2.2,MacIntel,59.52380952,44.5954,46.6444,-0.284910227,0.031606483,1.0,0.0,0.0,1.0326,target,46.6445,47.6448,0.0,12.0,12.0,6.0,1.0,-0.35,0.0,1.0,left,,,,,1.1603658113339397
,,aaaaa,1,2025-12-16,posner,2023.2.2,MacIntel,59.52380952,47.6454,49.5111,-0.340737468,0.006748072,1.0,0.0,0.0,0.8497,target,49.5112,50.5115,0.0,13.0,13.0,4.0,1.0,-0.35,0.0,1.0,left,,,,,0.560388785141851
,,aaa,1,2025-12-16,posner,2023.2.2,Win32,143.6781609,8.946,10.532,0.315205327,0.020532741,1.0,0.0,0.0,0.58,target,10.533,11.532,0.0,0.0,0.0,7.0,1.0,0.35,180.0,1.0,right,,,,,0.32432310093800903
,,aaa,1,2025-12-16,posner,2023.2.2,Win32,143.6781609,11.533,13.089,-0.278579356,-0.026082131,1.0,0.0,0.0,0.549,target,13.089,14.087,0.0,1.0,1.0,2.0,1.0,-0.35,0.0,1.0,left,,,,,0.4260141223264984
,,aaa,1,2025-12-16,posner,2023.2.2,Win32,143.6781609,14.088,15.615,-0.268590455,-0.004994451,1.0,0.0,0.0,0.521,target,15.615,16.615,0.0,2.0,2.0,4.0,1.0,-0.35,0.0,1.0,left,,,,,0.5178640771290053
,,aaa,1,2025-12-16,posner,2023.2.2,Win32,143.6781609,16.616,18.122,-0.273029967,0.013873474,1.0,0.0,0.0,0.5,target,18.122,19.122,0.0,3.0,3.0,10.0,1.0,-0.35,180.0,0.0,left,,,,,0.5867515432308854
,,aaa,1,2025-12-16,posner,2023.2.2,Win32,143.6781609,19.123,21.129,0.278579356,-0.017203108,1.0,0.0,0.0,1.0,target,21.129,22.129,0.0,4.0,4.0,13.0,1.0,0.35,0.0,0.0,right,,,,,1.0534262210995926
,,aaa,1,2025-12-16,posner,2023.2.2,Win32,143.6781609,22.13,24.268,0.294117647,-0.003884573,1.0,0.0,0.0,1.132,target,24.268,25.262,0.0,5.0,5.0,3.0,1.0,0.35,180.0,1.0,right,,,,,1.4864331508828386
,,aaa,1,2025-12-16,posner,2023.2.2,Win32,143.6781609,25.262,26.928,-0.325194229,-0.013873474,1.0,0.0,0.0,0.66,target,26.929,27.928,0.0,6.0,6.0,6.0,1.0,-0.35,0.0,1.0,left,,,,,0.06189465864513229
,,aaa,1,2025-12-16,posner,2023.2.2,Win32,143.6781609,27.929,29.831,-0.291897891,0.012763596,1.0,0.0,0.0,0.896,target,29.831,30.832,0.0,7.0,7.0,8.0,1.0,-0.35,180.0,0.0,left,,,,,0.7122692461188533
,,aaa,1,2025-12-16,posner,2023.2.2,Win32,143.6781609,30.833,32.679,0.286348502,-0.002774695,1.0,0.0,0.0,0.84,target,32.679,33.671,0.0,8.0,8.0,1.0,1.0,0.35,180.0,1.0,right,,,,,0.5285693365138396
,,aaa,1,2025-12-16,posner,2023.2.2,Win32,143.6781609,33.672,35.616,-0.271920089,-0.01054384,1.0,0.0,0.0,0.936,target,35.616,36.615,0.0,9.0,9.0,12.0,1.0,-0.35,180.0,0.0,left,,,,,0.8434834672652917
,,aaa,1,2025-12-16,posner,2023.2.2,Win32,143.6781609,36.616,38.721,-0.294117647,-0.008324084,1.0,0.0,0.0,1.098,target,38.722,39.72,0.0,10.0,10.0,0.0,1.0,-0.35,0.0,1.0,left,,,,,1.3749010629083667
,,aaa,1,2025-12-16,posner,2023.2.2,Win32,143.6781609,39.722,41.505,0.298557159,0.000554939,1.0,0.0,0.0,0.778,target,41.505,42.505,0.0,11.0,11.0,5.0,1.0,0.35,180.0,1.0,right,,,,,0.3251872937368605
,,aaa,1,2025-12-16,posner,2023.2.2,Win32,143.6781609,42.505,44.061,0.341842397,-0.029411765,1.0,0.0,0.0,0.549,target,44.061,45.06,0.0,12.0,12.0,9.0,1.0,0.35,0.0,0.0,right,,,,,0.4260141223264984
